GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
5916;"15";"M";"15M08C";"Nouveau-nés de 2000g et âge gestationnel de 37 SA et assimilés (groupe nouveau-nés 4), avec problème majeur ou sévère";10;60;4861,74;0;186,74;146,41;"01/03/2018"
5917;"15";"M";"15M09A";"Nouveau-nés de 1800g et âge gestationnel de 36 SA et assimilés (groupe nouveau-nés 5), sans problème significatif";5;25;2798,01;0;424,74;63,11;"01/03/2018"
5918;"15";"M";"15M09B";"Nouveau-nés de 1800g et âge gestationnel de 36 SA et assimilés (groupe nouveau-nés 5), avec autre problème significatif";7;42;3886,33;0;181,39;62,57;"01/03/2018"
5919;"15";"M";"15M09C";"Nouveau-nés de 1800g et âge gestationnel de 36 SA et assimilés (groupe nouveau-nés 5), avec problème majeur ou sévère";12;71;5700,98;0;151,22;158,18;"01/03/2018"
5920;"15";"M";"15M10A";"Nouveau-nés de 1700g et âge gestationnel de 35 SA et assimilés (groupe nouveau-nés 6), sans problème significatif";6;73;3850,06;0;508,32;62,08;"01/03/2018"
5921;"15";"M";"15M10B";"Nouveau-nés de 1700g et âge gestationnel de 35 SA et assimilés (groupe nouveau-nés 6), avec autre problème significatif";10;79;4222,58;0;35,48;76,23;"01/03/2018"
5922;"15";"M";"15M10C";"Nouveau-nés de 1700g et âge gestationnel de 35 SA et assimilés (groupe nouveau-nés 6), avec problème majeur ou sévère";11;88;4908,63;0;65,34;116,67;"01/03/2018"
5923;"15";"M";"15M11A";"Nouveau-nés de 1500g et âge gestationnel de 33 SA et assimilés (groupe nouveau-nés 7), sans problème significatif";9;77;3945,85;0;412,16;63,99;"01/03/2018"
5924;"15";"M";"15M11B";"Nouveau-nés de 1500g et âge gestationnel de 33 SA et assimilés (groupe nouveau-nés 7), avec autre problème significatif";12;93;4969,73;0;75,84;115,99;"01/03/2018"
5925;"15";"M";"15M11C";"Nouveau-nés de 1500g et âge gestationnel de 33 SA et assimilés (groupe nouveau-nés 7), avec problème majeur ou sévère";16;95;5201,7;0;12,89;99,4;"01/03/2018"
5926;"15";"M";"15M12A";"Nouveau-nés de 1300g et âge gestationnel de 32 SA et assimilés (groupe nouveau-nés 8), sans problème significatif";12;93;4388,48;0;349;65,45;"01/03/2018"
5927;"15";"M";"15M12B";"Nouveau-nés de 1300g et âge gestationnel de 32 SA et assimilés (groupe nouveau-nés 8), avec problème significatif";17;103;5042,97;0;31,17;96,18;"01/03/2018"
5928;"15";"M";"15M13A";"Nouveau-nés de 1100g et âge gestationnel de 30 SA et assimilés (groupe nouveau-nés 9), sans problème significatif";0;0;3939,99;0;0;0;"01/03/2018"
5929;"15";"M";"15M13B";"Nouveau-nés de 1100g et âge gestationnel de 30 SA et assimilés (groupe nouveau-nés 9), avec problème significatif";22;132;4797,4;0;30,08;68,94;"01/03/2018"
5930;"15";"M";"15M14A";"Nouveau-nés de 800g et âge gestationnel de 28SA et assimilés (groupe nouveau-nés 10), sans problème significatif";0;0;4641,62;0;0;0;"01/03/2018"
5931;"15";"M";"15M14B";"Nouveau-nés de 800g et âge gestationnel de 28SA et assimilés (groupe nouveau-nés 10), avec problème significatif";30;181;6973,99;0;57,59;70,13;"01/03/2018"
5932;"15";"C";"15C02B";"Interventions majeures sur l'appareil digestif, groupes nouveau-nés 1 à 7, avec complications";19;163;21655,13;0;454,11;241,22;"01/03/2018"
5933;"15";"C";"15C03B";"Interventions majeures sur l'appareil cardiovasculaire, groupes nouveau-nés 1 à 7, avec complications";14;87;40139,07;0;1109,5;1039,15;"01/03/2018"
5934;"15";"C";"15C04B";"Autres interventions chirurgicales, groupes nouveau-nés 1 à 7, avec complications";12;72;15506,65;0;666,5;411,09;"01/03/2018"
5935;"15";"C";"15C05B";"Interventions chirurgicales, groupes nouveau-nés 8 à 9, avec complications";27;163;11576,5;0;144,74;120,83;"01/03/2018"
5936;"15";"C";"15C06B";"Interventions chirurgicales, groupe nouveau-nés 10, avec complications";35;214;10274,14;0;65,46;80,07;"01/03/2018"
6104;"16";"C";"16C021";"Interventions sur la rate, niveau 1";0;10;4820,38;0;0;174,25;"01/03/2018"
6105;"16";"C";"16C022";"Interventions sur la rate, niveau 2";0;17;6410,98;0;0;159,42;"01/03/2018"
6106;"16";"C";"16C023";"Interventions sur la rate, niveau 3";7;42;10396,37;0;885,64;272,82;"01/03/2018"
6107;"16";"C";"16C024";"Interventions sur la rate, niveau 4";14;85;22127,8;0;868,99;545,94;"01/03/2018"
6108;"16";"C";"16C031";"Autres interventions pour affections du sang et des organes hématopoïétiques, niveau 1";0;5;1586,3;0;0;133,67;"01/03/2018"
6109;"16";"C";"16C032";"Autres interventions pour affections du sang et des organes hématopoïétiques, niveau 2";0;16;4816,73;0;0;93,66;"01/03/2018"
6110;"16";"C";"16C033";"Autres interventions pour affections du sang et des organes hématopoïétiques, niveau 3";6;60;8937,91;0;1373,73;302,44;"01/03/2018"
6111;"16";"C";"16C034";"Autres interventions pour affections du sang et des organes hématopoïétiques, niveau 4";15;90;18010,99;0;604,87;428,41;"01/03/2018"
6112;"16";"C";"16C03J";"Autres interventions pour affections du sang et des organes hématopoïétiques, en ambulatoire";0;0;1586,3;0;0;0;"01/03/2018"
6159;"16";"M";"16M061";"Affections de la rate, niveau 1";0;12;3235,39;0;0;197,02;"01/03/2018"
6160;"16";"M";"16M062";"Affections de la rate, niveau 2";0;18;5147,35;0;0;151,41;"01/03/2018"
6161;"16";"M";"16M063";"Affections de la rate, niveau 3";6;34;7569,84;0;807,5;408,66;"01/03/2018"
6162;"16";"M";"16M064";"Affections de la rate, niveau 4";0;0;15375,15;0;0;0;"01/03/2018"
6163;"16";"M";"16M06T";"Affections de la rate, très courte durée";0;0;724,61;0;0;0;"01/03/2018"
6164;"16";"M";"16M071";"Donneurs de moelle, niveau 1";0;3;1156,46;0;0;756,08;"01/03/2018"
6165;"16";"M";"16M072";"Donneurs de moelle, niveau 2";0;0;2396,5;0;0;0;"01/03/2018"
6166;"16";"M";"16M073";"Donneurs de moelle, niveau 3";0;0;3977,91;0;0;0;"01/03/2018"
6167;"16";"M";"16M074";"Donneurs de moelle, niveau 4";0;0;5408,8;0;0;0;"01/03/2018"
6168;"16";"M";"16M081";"Déficits immunitaires, niveau 1";0;0;665,95;0;0;0;"01/03/2018"
6169;"16";"M";"16M082";"Déficits immunitaires, niveau 2";0;15;2845,91;0;0;67,03;"01/03/2018"
6170;"16";"M";"16M083";"Déficits immunitaires, niveau 3";0;26;3583,24;0;0;241,72;"01/03/2018"
6171;"16";"M";"16M084";"Déficits immunitaires, niveau 4";0;0;5556,73;0;0;0;"01/03/2018"
6172;"16";"M";"16M091";"Autres affections du système réticuloendothélial ou immunitaire, niveau 1";0;5;1469,72;0;0;172,53;"01/03/2018"
6173;"16";"M";"16M092";"Autres affections du système réticuloendothélial ou immunitaire, niveau 2";0;13;3605,39;0;0;152,11;"01/03/2018"
6174;"16";"M";"16M093";"Autres affections du système réticuloendothélial ou immunitaire, niveau 3";0;23;5671,88;0;0;131,91;"01/03/2018"
6175;"16";"M";"16M094";"Autres affections du système réticuloendothélial ou immunitaire, niveau 4";0;50;9233,56;0;0;395,5;"01/03/2018"
6176;"16";"M";"16M09T";"Autres affections du système réticuloendothélial ou immunitaire, très courte durée";0;0;605,63;0;0;0;"01/03/2018"
6177;"16";"M";"16M101";"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 1";0;9;2157,52;0;0;282,19;"01/03/2018"
6178;"16";"M";"16M102";"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2";0;15;4159,17;0;0;254,14;"01/03/2018"
6179;"16";"M";"16M103";"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 3";0;26;6954,76;0;0;292,69;"01/03/2018"
6180;"16";"M";"16M104";"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 4";0;41;11345,15;0;0;461,97;"01/03/2018"
6181;"16";"M";"16M10T";"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, très courte durée";0;0;691,64;0;0;0;"01/03/2018"
6182;"16";"M";"16M111";"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 1";0;6;2038,8;0;0;155,98;"01/03/2018"
6183;"16";"M";"16M112";"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2";0;15;3612,22;0;0;146,56;"01/03/2018"
6184;"16";"M";"16M113";"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 3";0;23;4908,94;0;0;134,13;"01/03/2018"
6185;"16";"M";"16M114";"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 4";0;33;6250,25;0;0;296,64;"01/03/2018"
6186;"16";"M";"16M11T";"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, très courte durée";0;0;763,42;0;0;0;"01/03/2018"
6187;"16";"M";"16M121";"Purpuras, niveau 1";0;7;1683,35;0;0;122,16;"01/03/2018"
6188;"16";"M";"16M122";"Purpuras, niveau 2";0;15;3484,19;0;0;94,04;"01/03/2018"
6189;"16";"M";"16M123";"Purpuras, niveau 3";0;33;5176,93;0;0;97,73;"01/03/2018"
6190;"16";"M";"16M124";"Purpuras, niveau 4";0;46;6447,4;0;0;257,42;"01/03/2018"
6191;"16";"M";"16M12T";"Purpuras, très courte durée";0;0;570,8;0;0;0;"01/03/2018"
6192;"16";"M";"16M131";"Autres troubles de la coagulation, niveau 1";0;4;1139,05;0;0;199,78;"01/03/2018"
6193;"16";"M";"16M132";"Autres troubles de la coagulation, niveau 2";0;14;3158,68;0;0;198,79;"01/03/2018"
6194;"16";"M";"16M133";"Autres troubles de la coagulation, niveau 3";0;23;5430,35;0;0;161,66;"01/03/2018"
6195;"16";"M";"16M134";"Autres troubles de la coagulation, niveau 4";0;36;7531,99;0;0;344,88;"01/03/2018"
6196;"16";"M";"16M13T";"Autres troubles de la coagulation, très courte durée";0;0;562,36;0;0;0;"01/03/2018"
6197;"16";"M";"16M14Z";"Explorations et surveillance pour affections du sang et des organes hématopoïétiques";0;0;697,29;0;0;0;"01/03/2018"
6198;"16";"M";"16M15Z";"Symptômes et autres recours aux soins de la CMD 16";0;8;2041,67;0;0;379,74;"01/03/2018"
6199;"16";"M";"16M161";"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 1";0;7;2103,13;0;0;273,72;"01/03/2018"
6200;"16";"M";"16M162";"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 2";0;13;4480,11;0;0;246,52;"01/03/2018"
6201;"16";"M";"16M163";"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 3";0;22;7644,18;0;0;193,99;"01/03/2018"
6202;"16";"M";"16M164";"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 4";0;40;11136,02;0;0;534,56;"01/03/2018"
6203;"16";"M";"16M16T";"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans, très courte durée";0;0;671,21;0;0;0;"01/03/2018"
6204;"16";"M";"16M171";"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 1";0;5;1870,58;0;0;195,76;"01/03/2018"
6205;"16";"M";"16M172";"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 2";0;11;3906,46;0;0;134,24;"01/03/2018"
6206;"16";"M";"16M173";"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 3";0;25;5785,85;0;0;399,59;"01/03/2018"
6207;"16";"M";"16M174";"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, niveau 4";0;0;9135,44;0;0;0;"01/03/2018"
6208;"16";"M";"16M17T";"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans, très courte durée";0;0;717,97;0;0;0;"01/03/2018"
6209;"16";"M";"16M15T";"Symptômes et autres recours aux soins de la CMD 16, très courte durée";0;0;717,38;0;0;0;"01/03/2018"
6210;"16";"M";"16M181";"Autres affections hématologiques concernant majoritairement la petite enfance, niveau 1";0;26;972,01;0;0;65,24;"01/03/2018"
6211;"16";"M";"16M182";"Autres affections hématologiques concernant majoritairement la petite enfance, niveau 2";0;40;1900,59;0;0;61,78;"01/03/2018"
6212;"16";"M";"16M183";"Autres affections hématologiques concernant majoritairement la petite enfance, niveau 3";0;41;1950,57;0;0;113,78;"01/03/2018"
6213;"16";"M";"16M184";"Autres affections hématologiques concernant majoritairement la petite enfance, niveau 4";0;0;2701,7;0;0;0;"01/03/2018"
6327;"17";"C";"17C061";"Interventions majeures de la CMD17, niveau 1";0;12;6048,88;0;0;221,85;"01/03/2018"
6328;"17";"C";"17C062";"Interventions majeures de la CMD17, niveau 2";4;18;8588,73;0;1693,23;177,09;"01/03/2018"
6329;"17";"C";"17C063";"Interventions majeures de la CMD17, niveau 3";8;45;13369,93;0;796,87;289,23;"01/03/2018"
6330;"17";"C";"17C064";"Interventions majeures de la CMD17, niveau 4";15;88;25806,7;0;829,12;545,19;"01/03/2018"
6331;"17";"C";"17C071";"Interventions intermédiaires de la CMD17, niveau 1";0;7;3584,12;0;0;194,08;"01/03/2018"
6332;"17";"C";"17C072";"Interventions intermédiaires de la CMD17, niveau 2";0;14;5403,31;0;0;177,63;"01/03/2018"
6333;"17";"C";"17C073";"Interventions intermédiaires de la CMD17, niveau 3";7;42;10376,86;0;1105,23;229,97;"01/03/2018"
6334;"17";"C";"17C074";"Interventions intermédiaires de la CMD17, niveau 4";15;89;21185,66;0;720,59;453,69;"01/03/2018"
6335;"17";"C";"17C081";"Interventions mineures de la CMD17, niveau 1";0;5;1644,31;0;0;206,55;"01/03/2018"
6336;"17";"C";"17C082";"Interventions mineures de la CMD17, niveau 2";0;19;4775,86;0;0;198,27;"01/03/2018"
6337;"17";"C";"17C083";"Interventions mineures de la CMD17, niveau 3";8;48;10525,75;0;958,32;296,12;"01/03/2018"
6338;"17";"C";"17C084";"Interventions mineures de la CMD17, niveau 4";14;86;21778,2;0;833,51;461,25;"01/03/2018"
6339;"17";"C";"17C08J";"Interventions mineures de la CMD17, en ambulatoire";0;0;1644,31;0;0;0;"01/03/2018"
6400;"17";"M";"17K081";"Autres curiethérapies, niveau 1";0;7;4581,91;0;0;556,71;"01/03/2018"
6401;"17";"M";"17K082";"Autres curiethérapies, niveau 2";0;10;6252,04;0;0;887,5;"01/03/2018"
6402;"17";"M";"17K083";"Autres curiethérapies, niveau 3";0;0;10766,26;0;0;0;"01/03/2018"
6403;"17";"M";"17K084";"Autres curiethérapies, niveau 4";0;0;15888,46;0;0;0;"01/03/2018"
6404;"17";"M";"17K091";"Irradiations internes, niveau 1";0;4;2106,48;0;0;239,83;"01/03/2018"
6405;"17";"M";"17K092";"Irradiations internes, niveau 2";0;8;3065,82;0;0;536,42;"01/03/2018"
6406;"17";"M";"17K093";"Irradiations internes, niveau 3";0;0;5247,49;0;0;0;"01/03/2018"
6407;"17";"M";"17K094";"Irradiations internes, niveau 4";0;0;7744,05;0;0;0;"01/03/2018"
6470;"17";"M";"17K041";"Autres irradiations, niveau 1";0;6;1555,31;0;0;134,81;"01/03/2018"
6471;"17";"M";"17K042";"Autres irradiations, niveau 2";0;23;4577,6;0;0;121,03;"01/03/2018"
6472;"17";"M";"17K043";"Autres irradiations, niveau 3";0;33;6754,51;0;0;98,55;"01/03/2018"
6473;"17";"M";"17K044";"Autres irradiations, niveau 4";10;76;10992,13;0;565,02;335,56;"01/03/2018"
6474;"17";"M";"17K051";"Curiethérapies de la prostate par implants permanents, niveau 1";0;0;5110,24;0;0;0;"01/03/2018"
6475;"17";"M";"17K052";"Curiethérapies de la prostate par implants permanents, niveau 2";0;0;6116,8;0;0;0;"01/03/2018"
6476;"17";"M";"17K053";"Curiethérapies de la prostate par implants permanents, niveau 3";0;0;9499,2;0;0;0;"01/03/2018"
6477;"17";"M";"17K054";"Curiethérapies de la prostate par implants permanents, niveau 4";0;0;14307,02;0;0;0;"01/03/2018"
6482;"17";"M";"17K07J";"Affections myéloprolifératives et tumeurs de siège imprécis sans acte opératoire, avec anesthésie, en ambulatoire";0;0;668,13;0;0;0;"01/03/2018"
6483;"17";"M";"17M051";"Chimiothérapie pour leucémie aigüe, niveau 1";0;7;2266,25;0;0;310,72;"01/03/2018"
6484;"17";"M";"17M052";"Chimiothérapie pour leucémie aigüe, niveau 2";0;12;6195,87;0;0;265,89;"01/03/2018"
6485;"17";"M";"17M053";"Chimiothérapie pour leucémie aigüe, niveau 3";0;20;8580,17;0;0;260,17;"01/03/2018"
6486;"17";"M";"17M054";"Chimiothérapie pour leucémie aigüe, niveau 4";11;65;20287,79;0;1300,85;647,98;"01/03/2018"
6487;"17";"M";"17M061";"Chimiothérapie pour autre tumeur, niveau 1";0;6;2218,07;0;0;129,25;"01/03/2018"
6488;"17";"M";"17M062";"Chimiothérapie pour autre tumeur, niveau 2";0;10;2735,07;0;0;159,11;"01/03/2018"
6489;"17";"M";"17M063";"Chimiothérapie pour autre tumeur, niveau 3";0;18;4390,25;0;0;144,41;"01/03/2018"
6490;"17";"M";"17M064";"Chimiothérapie pour autre tumeur, niveau 4";0;44;8144,96;0;0;367,14;"01/03/2018"
6491;"17";"M";"17M06T";"Chimiothérapie pour autre tumeur, très courte durée";0;0;848,5;0;0;0;"01/03/2018"
6497;"17";"M";"17M081";"Leucémies aigües, âge inférieur à 18 ans, niveau 1";0;3;2971,01;0;0;291,37;"01/03/2018"
6498;"17";"M";"17M082";"Leucémies aigües, âge inférieur à 18 ans, niveau 2";0;15;9111,14;0;0;264,11;"01/03/2018"
6499;"17";"M";"17M083";"Leucémies aigües, âge inférieur à 18 ans, niveau 3";7;39;18057;0;1987,97;228,4;"01/03/2018"
6500;"17";"M";"17M084";"Leucémies aigües, âge inférieur à 18 ans, niveau 4";19;112;34729,85;0;793,95;661,02;"01/03/2018"
6501;"17";"M";"17M08T";"Leucémies aigües, âge inférieur à 18 ans, très courte durée";0;0;650,44;0;0;0;"01/03/2018"
6502;"17";"M";"17M091";"Leucémies aigües, âge supérieur à 17 ans, niveau 1";0;5;1948,03;0;0;286,07;"01/03/2018"
6503;"17";"M";"17M092";"Leucémies aigües, âge supérieur à 17 ans, niveau 2";0;16;5751,82;0;0;258,7;"01/03/2018"
6504;"17";"M";"17M093";"Leucémies aigües, âge supérieur à 17 ans, niveau 3";0;40;11960,63;0;0;315,99;"01/03/2018"
6505;"17";"M";"17M094";"Leucémies aigües, âge supérieur à 17 ans, niveau 4";13;80;24600,21;0;1053,3;586,57;"01/03/2018"
6506;"17";"M";"17M09T";"Leucémies aigües, âge supérieur à 17 ans, très courte durée";0;0;706;0;0;0;"01/03/2018"
6522;"17";"M";"17M14Z";"Explorations et surveillance pour affections myéloprolifératives et tumeurs de siège imprécis ou diffus";0;0;652,36;0;0;0;"01/03/2018"
6523;"17";"M";"17K041";"Autres irradiations, niveau 1";0;0;5634,12;0;0;0;"01/03/2018"
6524;"17";"M";"17K041";"Autres irradiations, niveau 1";0;6;4224,68;0;0;1220,46;"01/03/2018"
6525;"17";"M";"17K041";"Autres irradiations, niveau 1";0;6;3054,39;0;0;882,38;"01/03/2018"
6526;"17";"M";"17M151";"Lymphomes et autres affections malignes lymphoïdes, niveau 1";0;5;1810,87;0;0;217,04;"01/03/2018"
6527;"17";"M";"17M152";"Lymphomes et autres affections malignes lymphoïdes, niveau 2";0;18;4817,18;0;0;212,84;"01/03/2018"
6528;"17";"M";"17M153";"Lymphomes et autres affections malignes lymphoïdes, niveau 3";0;30;8220,79;0;0;186,29;"01/03/2018"
6529;"17";"M";"17M154";"Lymphomes et autres affections malignes lymphoïdes, niveau 4";11;62;14181,96;0;662,35;416,32;"01/03/2018"
6530;"17";"M";"17M15T";"Lymphomes et autres affections malignes lymphoïdes, très courte durée";0;0;631,79;0;0;0;"01/03/2018"
6531;"17";"M";"17M161";"Hémopathies myéloïdes chroniques, niveau 1";0;5;1607,32;0;0;187,74;"01/03/2018"
6532;"17";"M";"17M162";"Hémopathies myéloïdes chroniques, niveau 2";0;17;3860,15;0;0;226,6;"01/03/2018"
6533;"17";"M";"17M163";"Hémopathies myéloïdes chroniques, niveau 3";0;28;6352,74;0;0;279,42;"01/03/2018"
6534;"17";"M";"17M164";"Hémopathies myéloïdes chroniques, niveau 4";9;52;13058,75;0;1117,67;440,65;"01/03/2018"
6535;"17";"M";"17M16T";"Hémopathies myéloïdes chroniques, très courte durée";0;0;726,51;0;0;0;"01/03/2018"
6536;"17";"M";"17M171";"Autres affections et tumeurs de siège imprécis ou diffus, niveau 1";0;4;1886,61;0;0;151,97;"01/03/2018"
6537;"17";"M";"17M172";"Autres affections et tumeurs de siège imprécis ou diffus, niveau 2";0;17;4053,44;0;0;142,86;"01/03/2018"
6538;"17";"M";"17M173";"Autres affections et tumeurs de siège imprécis ou diffus, niveau 3";7;38;7053,5;0;666,68;338,24;"01/03/2018"
6539;"17";"M";"17M174";"Autres affections et tumeurs de siège imprécis ou diffus, niveau 4";8;49;12986,7;0;1318,49;428,66;"01/03/2018"
6540;"17";"M";"17M17T";"Autres affections et tumeurs de siège imprécis ou diffus, très courte durée";0;0;698,77;0;0;0;"01/03/2018"
6702;"18";"C";"18C021";"Interventions pour maladies infectieuses ou parasitaires, niveau 1";0;9;2268,58;0;0;158,33;"01/03/2018"
6703;"18";"C";"18C022";"Interventions pour maladies infectieuses ou parasitaires, niveau 2";4;40;7176,86;0;3272,19;255,53;"01/03/2018"
6704;"18";"C";"18C023";"Interventions pour maladies infectieuses ou parasitaires, niveau 3";8;64;13309,63;0;1022,13;273,67;"01/03/2018"
6705;"18";"C";"18C024";"Interventions pour maladies infectieuses ou parasitaires, niveau 4";16;96;22067,07;0;530,75;428;"01/03/2018"
6706;"18";"C";"18C02J";"Interventions pour maladies infectieuses ou parasitaires, en ambulatoire";0;0;2268,58;0;0;0;"01/03/2018"
6763;"18";"M";"18M021";"Maladies virales et fièvres d'étiologie indéterminée, âge inférieur à 18 ans, niveau 1";0;3;937,7;0;0;287,2;"01/03/2018"
6764;"18";"M";"18M022";"Maladies virales et fièvres d'étiologie indéterminée, âge inférieur à 18 ans, niveau 2";0;7;2407,4;0;0;241,36;"01/03/2018"
6765;"18";"M";"18M023";"Maladies virales et fièvres d'étiologie indéterminée, âge inférieur à 18 ans, niveau 3";0;14;4096,92;0;0;421,22;"01/03/2018"
6766;"18";"M";"18M024";"Maladies virales et fièvres d'étiologie indéterminée, âge inférieur à 18 ans, niveau 4";0;19;6203,03;0;0;473,95;"01/03/2018"
6767;"18";"M";"18M031";"Maladies virales, âge supérieur à 17 ans, niveau 1";0;7;1716,65;0;0;142,79;"01/03/2018"
6768;"18";"M";"18M032";"Maladies virales, âge supérieur à 17 ans, niveau 2";0;12;2965,35;0;0;117,33;"01/03/2018"
6769;"18";"M";"18M033";"Maladies virales, âge supérieur à 17 ans, niveau 3";0;33;5429,28;0;0;362,01;"01/03/2018"
6770;"18";"M";"18M034";"Maladies virales, âge supérieur à 17 ans, niveau 4";7;42;9229,48;0;1266,73;350,68;"01/03/2018"
6771;"18";"M";"18M03T";"Maladies virales, âge supérieur à 17 ans, très courte durée";0;0;577,55;0;0;0;"01/03/2018"
6772;"18";"M";"18M041";"Fièvres d'étiologie indéterminée, âge supérieur à 17 ans, niveau 1";0;7;1586,87;0;0;173,54;"01/03/2018"
6773;"18";"M";"18M042";"Fièvres d'étiologie indéterminée, âge supérieur à 17 ans, niveau 2";0;12;2756,69;0;0;161,45;"01/03/2018"
6774;"18";"M";"18M043";"Fièvres d'étiologie indéterminée, âge supérieur à 17 ans, niveau 3";0;20;4390,59;0;0;141,32;"01/03/2018"
6775;"18";"M";"18M044";"Fièvres d'étiologie indéterminée, âge supérieur à 17 ans, niveau 4";0;37;6793;0;0;385,14;"01/03/2018"
6776;"18";"M";"18M04T";"Fièvres d'étiologie indéterminée, âge supérieur à 17 ans, très courte durée";0;0;595,92;0;0;0;"01/03/2018"
6777;"18";"M";"18M061";"Septicémies, âge inférieur à 18 ans, niveau 1";0;9;2313,63;0;0;249,07;"01/03/2018"
6778;"18";"M";"18M062";"Septicémies, âge inférieur à 18 ans, niveau 2";0;16;5752,76;0;0;94,92;"01/03/2018"
6779;"18";"M";"18M063";"Septicémies, âge inférieur à 18 ans, niveau 3";0;27;6796,83;0;0;434,47;"01/03/2018"
6780;"18";"M";"18M064";"Septicémies, âge inférieur à 18 ans, niveau 4";0;33;10639,16;0;0;516,6;"01/03/2018"
6781;"18";"M";"18M071";"Septicémies, âge supérieur à 17 ans, niveau 1";0;10;2476;0;0;207,31;"01/03/2018"
6782;"18";"M";"18M072";"Septicémies, âge supérieur à 17 ans, niveau 2";0;19;4566,13;0;0;198,68;"01/03/2018"
6783;"18";"M";"18M073";"Septicémies, âge supérieur à 17 ans, niveau 3";0;30;7004,79;0;0;181,8;"01/03/2018"
6784;"18";"M";"18M074";"Septicémies, âge supérieur à 17 ans, niveau 4";0;45;9731,81;0;0;364,19;"01/03/2018"
6785;"18";"M";"18M07T";"Septicémies, âge supérieur à 17 ans, très courte durée";0;0;846,51;0;0;0;"01/03/2018"
6786;"18";"M";"18M091";"Paludisme, niveau 1";0;5;1531,87;0;0;268,41;"01/03/2018"
6787;"18";"M";"18M092";"Paludisme, niveau 2";0;8;2367,99;0;0;263,26;"01/03/2018"
6788;"18";"M";"18M093";"Paludisme, niveau 3";0;14;3947,52;0;0;383,38;"01/03/2018"
6789;"18";"M";"18M094";"Paludisme, niveau 4";0;0;6553,02;0;0;0;"01/03/2018"
6790;"18";"M";"18M101";"Maladies infectieuses sévères, niveau 1";0;7;1546,07;0;0;152,9;"01/03/2018"
6791;"18";"M";"18M102";"Maladies infectieuses sévères, niveau 2";0;15;3795,93;0;0;92,51;"01/03/2018"
6792;"18";"M";"18M103";"Maladies infectieuses sévères, niveau 3";6;32;5368,59;0;524,22;343,9;"01/03/2018"
6793;"18";"M";"18M104";"Maladies infectieuses sévères, niveau 4";7;39;8357,09;0;996,17;313,58;"01/03/2018"
6794;"18";"M";"18M10T";"Maladies infectieuses sévères, très courte durée";0;0;603,38;0;0;0;"01/03/2018"
6795;"18";"M";"18M111";"Autres maladies infectieuses ou parasitaires, niveau 1";0;5;1414,91;0;0;148,68;"01/03/2018"
6796;"18";"M";"18M112";"Autres maladies infectieuses ou parasitaires, niveau 2";0;11;3196,24;0;0;122,53;"01/03/2018"
6797;"18";"M";"18M113";"Autres maladies infectieuses ou parasitaires, niveau 3";0;22;4836,58;0;0;109,81;"01/03/2018"
6798;"18";"M";"18M114";"Autres maladies infectieuses ou parasitaires, niveau 4";6;45;7362,14;0;1683,71;350,9;"01/03/2018"
6799;"18";"M";"18M12Z";"Explorations et surveillance pour maladies infectieuses ou parasitaires";0;0;558,96;0;0;0;"01/03/2018"
6800;"18";"M";"18M13E";"Affections de la CMD 18 avec décès : séjours de moins de 2 jours";0;0;789,99;0;0;0;"01/03/2018"
6801;"18";"M";"18M14T";"Symptômes et autres recours aux soins de la CMD 18, très courte durée";0;0;537,24;0;0;0;"01/03/2018"
6802;"18";"M";"18M14Z";"Symptômes et autres recours aux soins de la CMD 18";0;17;3299,57;0;0;299,05;"01/03/2018"
6803;"18";"M";"18M09T";"Paludisme, très courte durée";0;0;589;0;0;0;"01/03/2018"
6804;"18";"M";"18M11T";"Autres maladies infectieuses ou parasitaires, très courte durée";0;0;585,17;0;0;0;"01/03/2018"
6805;"18";"M";"18M151";"Autres maladies infectieuses concernant majoritairement la petite enfance, niveau 1";0;11;1834,49;0;0;258,99;"01/03/2018"
